Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_LargeAddressAware,Job_Platform,Job_PowerPlanMode,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MemoryRandomization,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value,Gen_0,Gen_1,Gen_2,Allocated_Bytes
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,33,514761700,16777216,30.68,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,34,520448300,16777216,31.02,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,35,491851600,16777216,29.32,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,36,492909300,16777216,29.38,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,37,495624400,16777216,29.54,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,38,486012400,16777216,28.97,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,39,478771100,16777216,28.54,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,40,514523800,16777216,30.67,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,41,497476500,16777216,29.65,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,42,539066500,16777216,32.13,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,43,496462300,16777216,29.59,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,44,498331800,16777216,29.7,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,45,480344400,16777216,28.63,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,46,493653300,16777216,29.42,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,47,487888200,16777216,29.08,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,48,484678700,16777216,28.89,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,49,484719000,16777216,28.89,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,50,483774900,16777216,28.84,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,51,474514600,16777216,28.28,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,52,536428500,16777216,31.97,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,53,492415500,16777216,29.35,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,54,489331600,16777216,29.17,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,55,484011000,16777216,28.85,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,56,501435600,16777216,29.89,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,57,522000100,16777216,31.11,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,58,501806700,16777216,29.91,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,59,494116600,16777216,29.45,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,60,535855700,16777216,31.94,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,61,529898600,16777216,31.58,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,62,578000600,16777216,34.45,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,63,523186500,16777216,31.18,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,64,538498300,16777216,32.1,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,65,499632600,16777216,29.78,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,66,493084800,16777216,29.39,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,67,489712700,16777216,29.19,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,68,580030600,16777216,34.57,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,69,581437700,16777216,34.66,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,70,693800600,16777216,41.35,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,71,929144100,16777216,55.38,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,72,653021100,16777216,38.92,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,73,744866900,16777216,44.4,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,74,628984600,16777216,37.49,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,75,548847000,16777216,32.71,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,76,542761700,16777216,32.35,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,77,559360400,16777216,33.34,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,78,548574500,16777216,32.7,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,79,677948700,16777216,40.41,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,80,542273200,16777216,32.32,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,81,491872300,16777216,29.32,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,82,501023200,16777216,29.86,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,83,513180100,16777216,30.59,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,84,514483000,16777216,30.67,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,85,517933300,16777216,30.87,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,86,538336000,16777216,32.09,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,87,524827700,16777216,31.28,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,88,516055300,16777216,30.76,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,89,532686200,16777216,31.75,49,0,0,56
ConversionBenchmarks.Hex2Bytes_64,ISO8583NetBenchmark,ConversionBenchmarks,Hex2Bytes_64,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,90,507796300,16777216,30.27,49,0,0,56
